50 612
6 3
10 8
4 5
9 2
9 3
8 5
4 6
2 2
5 9
2 9
2 8
8 4
9 6
3 9
2 3
4 10
8 6
1 10
3 2
5 4
9 9
5 5
6 7
7 7
10 5
6 5
9 8
6 8
3 4
1 9
9 9
6 2
5 6
8 9
5 7
6 7
6 9
9 10
4 4
6 4
10 8
9 3
2 8
8 9
4 3
9 5
5 10
3 8
10 2
3 8
11 33 2
11 35 3
11 41 7
11 42 1
11 43 1
11 44 3
11 46 3
11 49 1
11 50 3
12 13 2
12 14 2
12 15 2
12 16 2
12 17 1
12 21 1
12 23 2
12 30 1
12 31 3
12 34 3
12 36 1
12 38 1
12 39 2
12 40 3
12 41 1
12 42 1
12 43 3
12 45 2
12 46 2
12 47 1
12 48 2
12 49 1
13 15 2
13 22 2
13 24 2
13 25 2
13 28 4
13 33 1
13 34 4
13 37 2
13 38 3
13 41 1
13 43 3
13 44 5
13 46 1
13 48 1
13 50 5
14 15 2
14 19 1
14 24 2
14 25 4
14 29 1
14 30 7
14 31 8
14 32 1
14 33 5
14 36 1
14 38 4
14 40 2
14 43 2
14 44 2
14 46 2
14 47 7
14 48 6
14 50 5
15 16 2
15 18 2
15 19 1
15 22 2
15 25 2
15 27 1
15 32 1
15 34 1
15 37 1
15 38 1
15 40 2
15 42 2
15 43 1
15 46 1
15 49 1
15 50 1
16 19 1
16 20 1
16 21 4
16 24 1
16 25 3
16 26 3
16 27 4
16 31 6
16 33 2
16 34 6
16 40 1
16 41 3
16 43 7
16 45 1
16 49 1
17 18 5
17 20 2
17 21 1
17 25 1
17 27 4
17 29 3
17 33 4
17 34 2
17 36 2
17 37 5
17 38 3
17 40 2
17 42 1
17 45 1
17 46 1
17 50 1
18 19 1
18 21 2
18 22 2
18 23 1
18 25 3
18 27 6
18 29 1
18 30 6
18 35 4
18 37 7
18 38 7
18 39 1
18 40 3
18 42 2
18 44 2
18 48 1
19 20 1
19 22 1
19 23 1
19 26 1
19 27 1
19 30 1
19 33 1
19 34 1
19 35 1
19 36 1
19 39 1
19 41 1
19 42 1
19 43 1
19 46 1
19 47 1
19 49 1
20 21 1
20 25 1
20 26 1
20 27 1
20 29 3
20 30 1
20 33 1
20 34 1
20 35 1
20 39 2
20 40 3
20 42 1
20 44 2
20 45 1
20 46 3
20 47 2
20 49 1
21 22 1
21 23 4
21 25 1
21 28 1
21 29 3
21 31 4
21 33 4
21 34 5
21 36 6
21 39 2
21 42 1
21 43 6
21 44 6
21 45 1
21 49 1
22 24 3
22 28 2
22 29 3
22 32 1
22 34 2
22 35 4
22 37 2
22 39 3
22 43 3
22 44 3
22 45 1
22 47 3
22 48 3
22 50 3
23 24 3
23 25 1
23 28 3
23 30 1
23 32 1
23 33 2
23 35 1
23 37 5
23 38 6
23 39 1
23 40 1
23 41 6
23 43 6
23 44 1
23 46 4
23 47 2
23 49 1
23 50 5
24 25 3
24 26 2
24 33 4
24 36 2
24 37 6
24 38 5
24 39 3
24 40 3
24 41 2
24 42 2
24 44 6
24 45 2
24 46 3
24 47 2
24 48 2
24 50 6
25 26 1
25 29 1
25 32 1
25 34 3
25 35 1
25 38 4
25 41 4
25 43 4
25 45 2
25 46 2
25 47 3
25 49 1
25 50 4
26 29 3
26 30 4
26 31 3
26 32 1
26 34 3
26 35 3
26 45 2
26 48 1
27 29 1
27 30 1
27 31 3
27 32 1
27 33 5
27 35 5
27 37 4
27 39 2
27 40 3
27 42 1
27 43 5
27 45 2
27 46 3
27 48 2
27 49 1
28 30 4
28 32 1
28 35 5
28 36 5
28 38 6
28 41 5
28 42 2
28 49 1
29 31 3
29 34 2
29 35 3
29 37 1
29 39 1
29 40 3
29 42 1
29 43 2
29 44 3
29 48 2
29 49 1
30 32 1
30 33 1
30 34 3
30 36 6
30 37 6
30 38 6
30 39 3
30 40 2
30 41 2
30 42 1
30 43 1
30 44 4
30 47 1
30 48 5
30 49 1
30 50 1
31 33 2
31 34 6
31 36 3
31 38 2
31 40 3
31 43 7
31 47 5
31 50 7
32 34 1
32 37 1
32 38 1
32 39 1
32 40 1
32 42 1
32 45 1
32 48 1
32 49 1
33 35 1
33 36 4
33 37 3
33 40 3
33 42 1
33 44 1
33 47 1
33 49 1
33 50 1
34 35 6
34 36 3
34 40 1
34 41 3
34 44 4
34 48 2
34 49 1
35 36 2
35 38 5
35 39 3
35 40 3
35 41 1
35 42 2
35 45 2
35 47 4
35 50 2
36 38 1
36 39 1
36 40 3
36 48 3
37 38 8
37 39 2
37 42 2
37 43 3
37 44 4
37 48 4
37 49 1
37 50 2
38 41 6
38 43 4
38 46 4
38 50 4
39 42 2
39 43 3
39 44 2
39 45 1
39 47 1
39 50 1
40 43 2
40 44 2
40 47 2
40 48 1
40 50 2
41 42 1
41 43 5
41 46 2
41 49 1
41 50 4
42 43 1
42 44 1
42 46 2
42 47 1
42 48 2
43 48 1
43 49 1
43 50 4
44 45 1
44 48 6
44 50 3
45 46 1
45 47 2
45 49 1
45 50 2
46 47 4
48 50 1
