50 612
10 9
8 9
8 9
7 7
10 10
7 8
9 9
2 10
6 6
10 3
6 9
9 4
8 10
1 8
8 8
4 3
8 9
8 7
6 4
9 9
3 7
6 4
3 4
7 3
8 7
4 2
7 9
1 7
4 8
4 3
9 9
8 8
2 5
6 2
10 3
8 2
5 2
10 7
10 3
5 2
8 10
7 6
8 10
5 8
8 2
10 10
9 4
8 2
4 5
8 10
27 33 2
27 35 2
27 38 6
27 39 1
27 40 1
27 42 5
27 43 6
27 46 6
27 47 1
27 49 3
28 29 2
28 30 1
28 31 6
28 34 1
28 35 1
28 37 1
28 39 1
28 40 1
28 43 1
28 47 3
28 49 2
29 30 2
29 35 2
29 36 1
29 37 1
29 38 5
29 39 2
29 40 1
29 41 1
29 48 1
29 49 3
30 31 1
30 32 2
30 36 1
30 37 1
30 38 2
30 41 1
30 44 1
30 45 1
30 49 2
30 50 2
31 32 7
31 33 1
31 36 1
31 37 1
31 38 6
31 39 2
31 41 7
31 42 3
31 43 1
31 44 6
31 46 6
31 47 3
31 48 1
31 49 1
32 35 2
32 36 1
32 40 1
32 42 4
32 43 5
32 50 7
33 34 1
33 35 1
33 36 1
33 37 1
33 41 4
33 42 2
33 43 1
33 46 3
33 47 2
33 48 1
34 36 1
34 41 1
34 43 1
34 47 1
34 50 1
35 38 1
35 40 1
35 46 1
35 47 1
35 49 2
36 38 1
36 39 1
36 42 1
36 43 1
36 44 1
36 45 1
36 46 1
37 38 1
37 39 1
37 42 1
37 43 1
37 45 1
37 47 1
37 50 1
38 42 1
38 44 5
38 46 1
38 47 3
38 48 1
38 49 2
39 42 1
39 44 2
39 46 2
39 47 1
39 49 2
39 50 1
40 42 1
40 43 1
40 44 1
40 45 1
40 46 1
41 43 7
41 44 5
41 47 2
41 49 4
42 43 2
42 45 1
42 48 1
43 47 3
43 48 1
43 50 2
44 47 1
44 48 1
45 49 1
46 47 3
46 49 1
48 49 1
49 50 2
