50 612
5 7
9 8
4 4
2 7
2 10
10 10
3 4
7 7
9 10
8 3
1 9
10 8
6 10
4 2
6 4
10 8
3 7
8 6
2 9
10 7
9 3
8 2
9 4
9 7
2 4
6 4
1 5
9 8
10 8
6 3
5 8
1 3
6 4
2 3
8 7
5 10
2 3
8 4
6 8
5 9
2 9
8 2
6 7
3 5
1 6
5 9
7 10
6 7
9 3
8 9
10 21 1
10 23 2
10 25 2
10 26 1
10 27 2
10 28 1
10 36 1
10 40 2
10 42 1
10 45 1
10 47 2
10 49 2
10 50 2
11 12 2
11 13 3
11 14 1
11 15 3
11 17 3
11 23 2
11 26 1
11 27 4
11 30 1
11 31 6
11 32 2
11 33 2
11 34 1
11 40 4
11 41 8
11 43 6
11 44 3
11 46 8
11 50 5
12 13 2
12 14 1
12 16 2
12 18 4
12 19 6
12 20 6
12 21 2
12 23 2
12 24 5
12 25 3
12 26 3
12 27 3
12 29 7
12 33 1
12 34 1
12 37 2
12 40 4
12 42 1
12 43 5
12 44 1
12 46 3
12 47 6
12 48 4
12 49 2
13 14 1
13 15 3
13 16 1
13 18 1
13 19 3
13 20 1
13 22 1
13 24 2
13 25 1
13 27 4
13 28 5
13 30 2
13 31 2
13 32 2
13 37 1
13 38 3
13 39 3
13 41 6
13 42 1
13 45 3
13 48 5
14 16 1
14 17 1
14 18 1
14 20 1
14 22 1
14 25 1
14 27 1
14 29 1
14 32 1
14 33 1
14 35 1
14 40 1
14 42 1
14 43 1
14 44 1
14 46 1
14 49 1
15 17 3
15 18 3
15 21 2
15 22 1
15 23 1
15 29 1
15 30 1
15 31 1
15 32 2
15 34 1
15 39 2
15 40 3
15 41 3
15 42 1
15 43 1
15 44 2
15 46 3
15 48 1
16 17 3
16 23 3
16 25 1
16 26 3
16 27 3
16 29 3
16 30 1
16 31 6
16 41 4
16 43 3
16 44 2
16 46 7
16 47 6
16 50 3
17 18 1
17 21 1
17 22 1
17 23 2
17 24 2
17 25 2
17 26 1
17 30 1
17 31 1
17 32 2
17 37 2
17 39 6
17 40 5
18 19 3
18 21 2
18 22 1
18 25 2
18 27 4
18 28 5
18 31 3
18 32 2
18 33 2
18 34 2
18 35 5
18 36 5
18 39 1
18 41 4
18 44 2
18 45 5
18 48 3
18 49 2
19 21 2
19 23 1
19 24 1
19 29 4
19 30 1
19 31 6
19 33 3
19 35 4
19 37 2
19 38 3
19 39 5
19 40 6
19 45 3
19 46 4
19 47 4
19 48 5
20 21 2
20 23 1
20 26 1
20 27 4
20 29 1
20 34 2
20 35 2
20 36 6
20 37 2
20 40 6
20 41 3
20 42 1
20 43 6
20 47 2
20 48 2
20 49 1
20 50 1
21 22 1
21 23 2
21 24 2
21 25 2
21 26 2
21 29 2
21 31 2
21 33 1
21 34 1
21 36 2
21 37 2
21 38 1
21 39 1
21 41 2
21 42 1
21 44 2
21 45 2
21 47 2
21 48 1
22 24 1
22 26 1
22 27 1
22 30 1
22 32 1
22 35 1
22 36 1
22 38 1
22 40 1
22 41 1
22 42 1
22 45 1
22 47 1
22 48 1
22 49 1
23 25 3
23 26 3
23 27 1
23 30 2
23 34 1
23 37 1
23 39 2
23 41 2
23 43 2
23 44 2
23 49 2
24 25 1
24 27 2
24 29 4
24 30 1
24 31 2
24 32 1
24 34 1
24 35 3
24 36 2
24 37 1
24 39 4
24 43 2
24 44 1
24 45 5
24 47 2
24 48 3
24 49 1
24 50 4
25 27 2
25 28 3
25 29 2
25 30 1
25 32 2
25 35 2
25 36 3
25 37 2
25 40 2
25 41 2
25 49 2
26 28 3
26 29 2
26 36 1
26 37 1
26 40 1
26 41 3
26 45 3
26 49 2
26 50 1
27 29 4
27 35 1
27 36 4
27 37 2
27 38 1
27 41 4
27 42 1
27 47 2
27 48 4
27 50 4
28 32 2
28 34 1
28 38 1
28 43 6
28 44 4
28 45 5
28 47 6
28 49 2
28 50 2
29 30 2
29 31 7
29 32 1
29 33 2
29 34 1
29 39 5
29 41 5
29 42 1
29 45 5
29 48 2
29 49 1
30 31 1
30 34 1
30 36 2
30 38 1
30 40 1
30 41 2
30 42 1
30 43 1
30 44 2
30 45 1
30 46 2
30 48 2
30 50 1
31 32 1
31 37 2
31 38 2
31 39 5
31 40 3
31 43 6
31 46 6
31 47 7
31 48 4
31 50 6
32 33 1
32 35 2
32 39 2
32 41 1
32 42 1
32 44 1
32 45 1
32 46 2
32 48 2
32 50 2
33 34 2
33 35 1
33 36 2
33 37 2
33 39 3
33 41 3
33 45 3
33 48 2
33 49 2
34 35 2
34 36 2
34 38 2
34 39 2
34 43 1
34 44 2
34 46 2
34 47 1
34 48 1
34 50 1
35 37 2
35 39 5
35 40 6
35 41 4
35 42 1
35 43 5
35 44 3
35 48 2
35 49 2
35 50 5
36 39 6
36 42 1
36 43 5
36 44 2
36 45 3
36 47 7
36 49 2
36 50 1
37 39 2
37 40 2
37 41 2
37 43 1
37 46 1
37 49 1
37 50 1
38 40 2
38 42 1
38 44 1
38 45 2
38 46 2
39 40 3
39 41 2
39 48 2
39 50 4
40 41 7
40 44 2
40 46 1
40 47 3
40 50 2
41 44 3
41 45 5
41 47 6
41 48 6
41 50 3
42 43 1
42 45 1
42 46 1
42 48 1
42 49 1
42 50 1
43 44 1
43 46 5
43 50 1
44 48 3
44 49 1
45 47 5
45 48 1
45 49 2
46 48 4
46 49 2
47 49 1
47 50 5
48 50 4
49 50 2
