50 612
3 4
6 3
5 4
8 6
1 8
2 4
6 8
7 5
3 2
2 10
3 5
9 5
6 5
2 6
2 6
2 9
6 5
4 4
9 7
10 6
7 4
8 10
1 8
4 9
9 7
8 3
5 10
10 10
6 6
2 2
10 7
6 4
1 4
3 6
4 8
8 7
1 5
1 3
10 2
10 5
5 2
10 5
10 10
4 4
8 10
6 3
3 6
8 8
4 7
9 7
14 21 1
14 24 5
14 25 5
14 26 2
14 29 5
14 30 1
14 32 1
14 37 3
14 38 2
14 40 2
14 41 1
14 42 4
14 46 1
15 17 4
15 19 2
15 21 1
15 23 4
15 26 1
15 28 4
15 31 1
15 32 3
15 34 5
15 35 3
15 37 1
15 38 1
15 39 1
15 42 4
15 45 2
15 47 2
16 20 2
16 21 3
16 22 4
16 23 3
16 24 4
16 25 1
16 26 2
16 28 8
16 29 1
16 30 1
16 34 4
16 40 4
16 42 2
16 43 6
16 44 1
16 45 7
16 46 2
16 47 1
16 48 7
16 49 5
16 50 6
17 18 1
17 20 3
17 22 3
17 23 1
17 24 4
17 25 3
17 26 2
17 27 4
17 32 2
17 34 2
17 35 4
17 37 2
17 44 3
17 45 1
17 47 4
18 20 1
18 21 1
18 22 1
18 25 3
18 31 2
18 32 1
18 33 3
18 34 3
18 37 3
18 38 2
18 39 1
18 40 1
18 42 2
18 43 3
18 46 2
18 48 3
18 49 1
18 50 1
19 22 5
19 23 6
19 24 2
19 25 1
19 28 5
19 31 3
19 33 3
19 34 3
19 36 1
19 40 4
19 41 1
19 42 1
19 44 3
19 45 4
19 47 1
19 48 2
19 49 2
19 50 5
20 21 2
20 22 2
20 34 3
20 35 3
20 37 4
20 40 3
20 41 1
20 47 3
20 50 2
21 23 1
21 24 2
21 29 3
21 30 1
21 31 2
21 32 3
21 34 3
21 35 3
21 37 1
21 42 2
21 44 1
21 46 1
21 50 3
22 23 5
22 26 2
22 28 2
22 30 1
22 32 3
22 33 1
22 35 1
22 36 2
22 37 3
22 38 1
22 45 9
22 46 2
22 47 4
22 48 6
23 25 3
23 26 1
23 30 1
23 31 2
23 32 2
23 34 3
23 35 1
23 36 3
23 38 1
23 40 1
23 41 1
23 42 1
23 47 1
23 48 4
23 50 6
24 25 3
24 26 2
24 27 5
24 28 6
24 29 3
24 30 1
24 31 3
24 32 1
24 34 4
24 41 1
24 46 2
24 48 6
25 26 1
25 27 1
25 28 2
25 29 2
25 31 6
25 33 2
25 34 5
25 40 1
25 41 1
25 44 2
25 45 2
25 46 2
25 49 5
26 27 1
26 29 2
26 32 1
26 34 2
26 35 1
26 37 2
26 38 2
26 39 1
26 40 1
26 41 1
26 42 1
26 43 1
26 45 2
26 47 2
26 48 2
26 49 2
26 50 2
27 28 4
27 31 3
27 33 2
27 36 1
27 37 4
27 38 2
27 40 3
27 41 1
27 42 2
27 43 9
27 45 2
27 46 2
27 48 2
28 34 2
28 35 4
28 38 2
28 39 1
28 42 1
28 44 1
28 49 1
28 50 4
29 32 2
29 33 2
29 34 4
29 35 1
29 36 2
29 38 2
29 39 1
29 40 3
29 43 3
29 44 3
29 46 2
29 47 4
29 48 3
29 49 4
30 33 1
30 34 1
30 35 1
30 43 1
30 45 1
30 46 1
30 47 1
30 50 1
31 32 3
31 37 1
31 38 1
31 42 3
31 44 1
31 48 2
31 49 1
32 35 2
32 37 3
32 42 2
32 45 3
32 47 3
32 48 1
32 49 2
33 34 1
33 35 1
33 36 2
33 37 3
33 39 1
33 40 3
33 41 1
33 50 3
34 35 2
34 37 4
34 38 1
34 39 1
34 41 1
34 42 2
34 43 5
34 44 1
34 45 2
34 48 5
35 38 2
35 40 3
35 44 1
35 46 2
35 47 3
36 38 2
36 39 1
36 40 2
36 44 3
36 46 2
36 47 4
36 49 3
36 50 2
37 40 4
37 43 1
37 46 2
37 47 2
37 48 3
37 49 3
38 39 1
38 40 1
38 41 1
38 44 2
38 45 1
38 46 2
38 47 2
38 48 1
38 49 1
39 40 1
39 42 1
39 43 1
39 44 1
39 45 1
39 50 1
40 41 1
40 42 2
40 43 2
40 48 4
40 50 1
41 43 1
41 44 1
41 45 1
41 46 1
41 47 1
41 49 1
41 50 1
42 44 1
42 46 1
42 48 2
43 44 1
43 46 2
43 47 5
43 48 2
43 50 4
44 49 1
44 50 2
45 46 2
45 49 3
45 50 1
46 47 2
46 48 2
47 49 2
48 50 4
49 50 1
