50 612
4 3
1 5
6 10
5 7
3 8
4 5
5 3
5 9
1 4
5 6
6 10
4 10
2 5
3 10
3 5
8 2
1 8
1 3
10 7
10 4
6 5
10 5
10 9
8 10
10 9
10 4
2 4
6 7
1 8
7 4
2 6
2 10
1 10
9 10
3 7
9 4
3 8
4 7
3 10
10 4
8 6
6 7
4 7
8 4
4 2
7 7
4 8
8 2
10 9
6 6
11 24 3
11 29 4
11 30 1
11 37 6
11 38 1
11 39 1
11 40 3
11 41 1
11 42 3
11 47 3
12 14 3
12 17 5
12 18 1
12 20 1
12 21 1
12 22 1
12 23 4
12 24 9
12 25 8
12 27 3
12 30 3
12 31 1
12 33 2
12 34 9
12 36 1
12 37 4
12 38 1
12 39 1
12 41 2
12 42 3
12 43 1
12 47 1
12 49 8
13 15 1
13 18 2
13 19 4
13 22 1
13 23 2
13 26 2
13 29 4
13 30 3
13 31 2
13 33 1
13 34 3
13 35 1
13 37 3
13 38 3
13 40 1
13 47 4
13 48 1
13 49 2
13 50 1
14 16 1
14 17 6
14 18 2
14 19 4
14 21 2
14 22 4
14 27 3
14 28 4
14 29 3
14 30 2
14 32 8
14 33 9
14 34 1
14 42 2
14 45 1
14 47 2
14 50 3
15 17 4
15 21 3
15 25 4
15 26 2
15 27 3
15 28 2
15 29 1
15 30 3
15 32 2
15 33 2
15 34 3
15 35 1
15 37 2
15 38 1
15 39 4
15 40 1
15 48 1
15 50 3
16 19 1
16 20 1
16 22 1
16 24 1
16 27 1
16 28 1
16 29 1
16 31 1
16 36 1
16 38 1
16 39 1
16 41 1
16 44 1
16 46 1
16 48 1
16 49 1
17 18 1
17 21 1
17 22 2
17 23 1
17 24 1
17 25 3
17 26 1
17 27 1
17 28 6
17 29 2
17 30 3
17 31 2
17 32 5
17 36 3
17 39 2
17 40 2
17 44 3
17 45 1
17 48 1
17 50 1
18 19 2
18 22 1
18 23 2
18 27 1
18 29 1
18 30 2
18 31 1
18 32 1
18 35 1
18 37 2
18 38 2
18 39 1
18 41 2
18 42 2
18 44 2
18 49 1
19 22 1
19 24 5
19 25 2
19 29 6
19 30 3
19 32 4
19 33 6
19 34 1
19 35 3
19 36 1
19 38 5
19 39 1
19 42 3
19 44 3
19 48 1
20 22 1
20 26 3
20 27 3
20 32 1
20 34 3
20 37 2
20 39 1
20 41 3
20 42 3
20 43 2
20 44 3
20 45 1
20 50 3
21 23 3
21 24 3
21 25 1
21 30 3
21 31 4
21 32 2
21 34 1
21 35 1
21 36 2
21 37 2
21 41 4
21 42 1
21 43 4
21 44 3
21 46 3
21 47 3
21 50 3
22 23 3
22 26 2
22 27 2
22 31 1
22 32 4
22 35 2
22 37 3
22 40 1
22 41 4
22 42 3
22 46 3
22 47 2
22 48 1
23 25 5
23 27 2
23 28 1
23 32 3
23 33 6
23 36 3
23 37 4
23 38 3
23 40 2
23 41 5
23 42 4
23 43 3
23 44 1
23 49 8
23 50 2
24 25 4
24 28 1
24 29 4
24 31 4
24 33 4
24 34 5
24 35 1
24 36 3
24 37 2
24 38 6
24 39 2
24 40 3
24 43 2
24 45 1
24 48 1
25 26 3
25 27 3
25 30 1
25 31 5
25 33 1
25 35 2
25 36 3
25 37 2
25 43 4
25 44 2
25 45 1
25 49 7
25 50 4
26 28 2
26 30 1
26 33 2
26 34 3
26 35 1
26 36 2
26 39 2
26 40 3
26 41 2
26 43 2
26 45 1
26 46 3
27 28 2
27 32 2
27 34 1
27 37 2
27 38 3
27 43 2
27 45 1
27 46 1
27 49 1
28 29 2
28 30 3
28 32 1
28 33 2
28 35 6
28 40 1
28 41 3
28 42 2
28 43 3
28 44 1
28 45 1
28 46 5
28 47 5
28 48 1
28 49 5
29 30 3
29 33 1
29 35 5
29 38 3
29 40 1
29 43 6
29 44 1
29 45 1
29 48 1
29 50 1
30 31 2
30 32 1
30 35 1
30 36 2
30 37 1
30 38 1
30 39 3
30 42 1
30 44 1
30 45 1
30 46 2
30 48 1
30 49 3
31 32 1
31 36 2
31 38 1
31 39 5
31 45 1
31 47 2
31 48 1
31 49 4
32 33 1
32 35 5
32 36 1
32 37 1
32 38 3
32 42 5
32 44 2
32 45 1
32 46 6
32 47 3
32 48 1
32 49 1
33 36 3
33 39 5
33 40 2
33 42 2
33 43 3
33 44 3
33 45 1
33 46 3
33 48 1
34 37 7
34 39 3
34 40 2
34 42 2
34 43 6
34 44 2
34 46 2
34 47 3
34 48 1
34 49 1
35 39 3
35 42 3
35 44 2
35 46 6
35 47 2
36 37 3
36 40 3
36 43 3
36 45 1
37 46 6
37 48 1
37 49 3
37 50 4
38 39 5
38 41 3
38 44 3
38 45 1
38 46 2
38 49 3
38 50 4
39 44 3
39 46 3
39 48 1
40 42 3
40 45 1
40 46 2
40 49 3
40 50 1
41 45 1
41 47 5
41 49 5
41 50 5
42 45 1
42 46 1
42 47 5
42 49 3
42 50 3
43 44 2
43 46 5
43 48 1
43 49 5
43 50 3
45 46 1
45 49 1
45 50 1
46 48 1
46 49 3
46 50 1
47 48 1
47 49 5
47 50 3
48 49 1
48 50 1
